30194.750000, 31072.250000
28348.000000, 27359.000000
28462.500000, 28363.500000
28577.000000, 29368.000000
28577.000000, 29368.000000
28462.500000, 28363.500000
28348.000000, 27359.000000
28462.500000, 28363.500000
30194.750000, 31072.250000
31927.000000, 33781.000000
31927.000000, 33781.000000
30194.750000, 31072.250000
28462.500000, 28363.500000
30194.750000, 31072.250000
29758.375000, 36246.125000
29322.000000, 41420.000000
29758.375000, 36246.125000
21811.625000, 36596.687500
13864.875000, 36947.250000
21811.625000, 36596.687500
21565.949219, 46449.128906
21320.273438, 56301.570313
21565.949219, 46449.128906
12856.474609, 48448.562500
4147.000000, 50448.000000
4147.000000, 50448.000000
12856.474609, 48448.562500
21565.949219, 46449.128906
12856.474609, 48448.562500
11459.791992, 30222.671875
10063.109375, 11996.781250
18590.000000, 4776.000000
16782.500000, 8107.500000
14975.000000, 11439.000000
14975.000000, 11439.000000
16782.500000, 8107.500000
18590.000000, 4776.000000
16782.500000, 8107.500000
17435.218750, 13258.562500
18087.937500, 18409.625000
23282.000000, 12967.000000
24907.000000, 12117.500000
26532.000000, 11268.000000
26532.000000, 11268.000000
24907.000000, 12117.500000
23282.000000, 12967.000000
24907.000000, 12117.500000
27728.500000, 13299.750000
30550.000000, 14482.000000
30550.000000, 14482.000000
27728.500000, 13299.750000
24907.000000, 12117.500000
27728.500000, 13299.750000
25196.875000, 17544.250000
22665.250000, 21788.750000
20313.000000, 23235.000000
19811.500000, 21975.500000
19310.000000, 20716.000000
19310.000000, 20716.000000
19811.500000, 21975.500000
20313.000000, 23235.000000
19811.500000, 21975.500000
22665.250000, 21788.750000
25519.000000, 21602.000000
25519.000000, 21602.000000
22665.250000, 21788.750000
19811.500000, 21975.500000
22665.250000, 21788.750000
25196.875000, 17544.250000
27728.500000, 13299.750000
25196.875000, 17544.250000
18087.937500, 18409.625000
10979.000000, 19275.000000
10979.000000, 19275.000000
18087.937500, 18409.625000
25196.875000, 17544.250000
18087.937500, 18409.625000
17435.218750, 13258.562500
16782.500000, 8107.500000
17435.218750, 13258.562500
10063.109375, 11996.781250
2691.000000, 10735.000000
2691.000000, 10735.000000
10063.109375, 11996.781250
17435.218750, 13258.562500
10063.109375, 11996.781250
11459.791992, 30222.671875
12856.474609, 48448.562500
65830.000000, 14569.000000
63853.750000, 14424.250000
61877.500000, 14279.500000
61682.000000, 12464.000000
61877.500000, 14279.500000
62073.000000, 16095.000000
62073.000000, 16095.000000
61877.500000, 14279.500000
61682.000000, 12464.000000
61877.500000, 14279.500000
63853.750000, 14424.250000
65830.000000, 14569.000000
63853.750000, 14424.250000
62540.625000, 11391.625000
61227.500000, 8359.000000
58914.000000, 8021.000000
61227.500000, 8359.000000
63541.000000, 8697.000000
63541.000000, 8697.000000
61227.500000, 8359.000000
58914.000000, 8021.000000
61227.500000, 8359.000000
62540.625000, 11391.625000
63853.750000, 14424.250000
62540.625000, 11391.625000
60785.187500, 16882.500000
59029.750000, 22373.375000
58141.000000, 23253.000000
59029.750000, 22373.375000
59918.500000, 21493.750000
59105.000000, 21659.000000
59322.000000, 21306.500000
59539.000000, 20954.000000
59539.000000, 20954.000000
59322.000000, 21306.500000
59105.000000, 21659.000000
59322.000000, 21306.500000
59918.500000, 21493.750000
60515.000000, 21681.000000
60515.000000, 21681.000000
59918.500000, 21493.750000
59322.000000, 21306.500000
59918.500000, 21493.750000
59029.750000, 22373.375000
58141.000000, 23253.000000
59029.750000, 22373.375000
60785.187500, 16882.500000
62540.625000, 11391.625000
60785.187500, 16882.500000
59967.843750, 25929.750000
59150.500000, 34977.000000
57164.000000, 37226.000000
55158.750000, 37215.500000
53153.500000, 37205.000000
53329.000000, 36125.000000
53018.000000, 35113.000000
52707.000000, 34101.000000
52707.000000, 34101.000000
53018.000000, 35113.000000
53329.000000, 36125.000000
53018.000000, 35113.000000
53153.500000, 37205.000000
53289.000000, 39297.000000
52320.000000, 39499.000000
53289.000000, 39297.000000
54258.000000, 39095.000000
54258.000000, 39095.000000
53289.000000, 39297.000000
52320.000000, 39499.000000
53289.000000, 39297.000000
53153.500000, 37205.000000
53018.000000, 35113.000000
53153.500000, 37205.000000
55158.750000, 37215.500000
57164.000000, 37226.000000
55158.750000, 37215.500000
54997.875000, 34760.750000
54837.000000, 32306.000000
54837.000000, 32306.000000
54997.875000, 34760.750000
55158.750000, 37215.500000
54997.875000, 34760.750000
52985.937500, 38162.875000
50974.000000, 41565.000000
50974.000000, 41565.000000
52985.937500, 38162.875000
54997.875000, 34760.750000
52985.937500, 38162.875000
59150.500000, 34977.000000
65315.062500, 31791.125000
60744.000000, 29484.000000
61967.250000, 27577.000000
63190.500000, 25670.000000
64076.000000, 24777.000000
64830.500000, 25430.500000
65585.000000, 26084.000000
65585.000000, 26084.000000
64830.500000, 25430.500000
64076.000000, 24777.000000
64830.500000, 25430.500000
63190.500000, 25670.000000
61550.500000, 25909.500000
60852.000000, 25831.000000
61550.500000, 25909.500000
62249.000000, 25988.000000
62249.000000, 25988.000000
61550.500000, 25909.500000
60852.000000, 25831.000000
61550.500000, 25909.500000
63190.500000, 25670.000000
64830.500000, 25430.500000
63190.500000, 25670.000000
61967.250000, 27577.000000
60744.000000, 29484.000000
61967.250000, 27577.000000
64500.625000, 28292.000000
67034.000000, 29007.000000
68893.000000, 28950.000000
67034.000000, 29007.000000
65175.000000, 29064.000000
65175.000000, 29064.000000
67034.000000, 29007.000000
68893.000000, 28950.000000
67034.000000, 29007.000000
64500.625000, 28292.000000
61967.250000, 27577.000000
64500.625000, 28292.000000
65315.062500, 31791.125000
66129.500000, 35290.250000
63990.000000, 36007.000000
66129.500000, 35290.250000
68269.000000, 34573.500000
69048.000000, 33581.000000
68269.000000, 34573.500000
67490.000000, 35566.000000
67490.000000, 35566.000000
68269.000000, 34573.500000
69048.000000, 33581.000000
68269.000000, 34573.500000
66129.500000, 35290.250000
63990.000000, 36007.000000
66129.500000, 35290.250000
65315.062500, 31791.125000
64500.625000, 28292.000000
65315.062500, 31791.125000
59150.500000, 34977.000000
52985.937500, 38162.875000
59150.500000, 34977.000000
59967.843750, 25929.750000
60785.187500, 16882.500000
59967.843750, 25929.750000
50588.953125, 26728.148438
41210.062500, 27526.546875
37959.000000, 29214.000000
37920.000000, 30045.500000
37881.000000, 30877.000000
37881.000000, 30877.000000
37920.000000, 30045.500000
37959.000000, 29214.000000
37920.000000, 30045.500000
36318.500000, 29674.500000
34717.000000, 29303.500000
34929.000000, 27721.000000
34717.000000, 29303.500000
34505.000000, 30886.000000
34505.000000, 30886.000000
34717.000000, 29303.500000
34929.000000, 27721.000000
34717.000000, 29303.500000
36318.500000, 29674.500000
37920.000000, 30045.500000
36318.500000, 29674.500000
36253.750000, 25799.156250
36189.000000, 21923.812500
34185.000000, 24396.000000
32921.000000, 23904.000000
31657.000000, 23412.000000
31657.000000, 23412.000000
32921.000000, 23904.000000
34185.000000, 24396.000000
32921.000000, 23904.000000
32992.250000, 22192.375000
33063.500000, 20480.750000
33099.000000, 20646.000000
33269.000000, 20792.500000
33439.000000, 20939.000000
33439.000000, 20939.000000
33269.000000, 20792.500000
33099.000000, 20646.000000
33269.000000, 20792.500000
33063.500000, 20480.750000
32858.000000, 20169.000000
32858.000000, 20169.000000
33063.500000, 20480.750000
33269.000000, 20792.500000
33063.500000, 20480.750000
32992.250000, 22192.375000
32921.000000, 23904.000000
32992.250000, 22192.375000
36189.000000, 21923.812500
39385.750000, 21655.250000
37908.000000, 21556.000000
37513.500000, 21557.000000
37119.000000, 21558.000000
37119.000000, 21558.000000
37513.500000, 21557.000000
37908.000000, 21556.000000
37513.500000, 21557.000000
39385.750000, 21655.250000
41258.000000, 21753.500000
41203.000000, 23650.000000
41258.000000, 21753.500000
41313.000000, 19857.000000
41313.000000, 19857.000000
41258.000000, 21753.500000
41203.000000, 23650.000000
41258.000000, 21753.500000
39385.750000, 21655.250000
37513.500000, 21557.000000
39385.750000, 21655.250000
36189.000000, 21923.812500
32992.250000, 22192.375000
36189.000000, 21923.812500
36253.750000, 25799.156250
36318.500000, 29674.500000
36253.750000, 25799.156250
41210.062500, 27526.546875
46166.375000, 29253.937500
46469.000000, 31039.000000
46169.000000, 31870.000000
45869.000000, 32701.000000
45869.000000, 32701.000000
46169.000000, 31870.000000
46469.000000, 31039.000000
46169.000000, 31870.000000
46166.375000, 29253.937500
46163.750000, 26637.875000
49281.000000, 28791.000000
49141.000000, 27557.000000
49001.000000, 26323.000000
49001.000000, 26323.000000
49141.000000, 27557.000000
49281.000000, 28791.000000
49141.000000, 27557.000000
48132.000000, 26356.000000
47123.000000, 25155.000000
47123.000000, 25155.000000
48132.000000, 26356.000000
49141.000000, 27557.000000
48132.000000, 26356.000000
46163.750000, 26637.875000
44195.500000, 26919.750000
44933.000000, 26816.000000
45435.000000, 27223.500000
45937.000000, 27631.000000
45937.000000, 27631.000000
45435.000000, 27223.500000
44933.000000, 26816.000000
45435.000000, 27223.500000
44195.500000, 26919.750000
42956.000000, 26616.000000
42956.000000, 26616.000000
44195.500000, 26919.750000
45435.000000, 27223.500000
44195.500000, 26919.750000
46163.750000, 26637.875000
48132.000000, 26356.000000
46163.750000, 26637.875000
46166.375000, 29253.937500
46169.000000, 31870.000000
46166.375000, 29253.937500
41210.062500, 27526.546875
36253.750000, 25799.156250
41210.062500, 27526.546875
50588.953125, 26728.148438
59967.843750, 25929.750000
50588.953125, 26728.148438
48843.597656, 17701.910156
47098.242188, 8675.673828
45204.000000, 10920.000000
46470.250000, 9169.500000
47736.500000, 7419.000000
47147.000000, 7895.000000
47736.500000, 7419.000000
48326.000000, 6943.000000
48326.000000, 6943.000000
47736.500000, 7419.000000
47147.000000, 7895.000000
47736.500000, 7419.000000
46470.250000, 9169.500000
45204.000000, 10920.000000
46470.250000, 9169.500000
46866.484375, 13071.847656
47262.718750, 16974.195313
54375.000000, 18333.000000
55459.000000, 16755.750000
56543.000000, 15178.500000
55258.000000, 14834.000000
56543.000000, 15178.500000
57828.000000, 15523.000000
57828.000000, 15523.000000
56543.000000, 15178.500000
55258.000000, 14834.000000
56543.000000, 15178.500000
55459.000000, 16755.750000
54375.000000, 18333.000000
55459.000000, 16755.750000
53565.875000, 14791.781250
51672.750000, 12827.812500
53698.000000, 12028.000000
51672.750000, 12827.812500
49647.500000, 13627.625000
51409.000000, 15433.000000
50891.000000, 14535.250000
50373.000000, 13637.500000
50614.000000, 12885.000000
50373.000000, 13637.500000
50132.000000, 14390.000000
50132.000000, 14390.000000
50373.000000, 13637.500000
50614.000000, 12885.000000
50373.000000, 13637.500000
50891.000000, 14535.250000
51409.000000, 15433.000000
50891.000000, 14535.250000
49647.500000, 13627.625000
48404.000000, 12720.000000
48404.000000, 12720.000000
49647.500000, 13627.625000
50891.000000, 14535.250000
49647.500000, 13627.625000
51672.750000, 12827.812500
53698.000000, 12028.000000
51672.750000, 12827.812500
53565.875000, 14791.781250
55459.000000, 16755.750000
53565.875000, 14791.781250
51842.437500, 17141.390625
50119.000000, 19491.000000
50119.000000, 19491.000000
51842.437500, 17141.390625
53565.875000, 14791.781250
51842.437500, 17141.390625
47262.718750, 16974.195313
42683.000000, 16807.000000
42683.000000, 16807.000000
47262.718750, 16974.195313
51842.437500, 17141.390625
47262.718750, 16974.195313
46866.484375, 13071.847656
46470.250000, 9169.500000
46866.484375, 13071.847656
47098.242188, 8675.673828
47330.000000, 4279.500000
53377.000000, 6402.000000
54341.500000, 4212.000000
55306.000000, 2022.000000
55306.000000, 2022.000000
54341.500000, 4212.000000
53377.000000, 6402.000000
54341.500000, 4212.000000
47330.000000, 4279.500000
40318.500000, 4347.000000
40398.000000, 5928.000000
40318.500000, 4347.000000
40239.000000, 2766.000000
40239.000000, 2766.000000
40318.500000, 4347.000000
40398.000000, 5928.000000
40318.500000, 4347.000000
47330.000000, 4279.500000
54341.500000, 4212.000000
47330.000000, 4279.500000
47098.242188, 8675.673828
46866.484375, 13071.847656
47098.242188, 8675.673828
48843.597656, 17701.910156
50588.953125, 26728.148438
48843.597656, 17701.910156
46396.718750, 38682.304688
43949.843750, 59662.703125
43063.000000, 69393.000000
43045.000000, 65333.000000
43027.000000, 61273.000000
43027.000000, 61273.000000
43045.000000, 65333.000000
43063.000000, 69393.000000
43045.000000, 65333.000000
38335.937500, 64249.906250
33626.875000, 63166.812500
32275.000000, 58078.000000
33516.500000, 59853.375000
34758.000000, 61628.750000
35565.000000, 61661.000000
36218.000000, 61380.500000
36871.000000, 61100.000000
36871.000000, 61100.000000
36218.000000, 61380.500000
35565.000000, 61661.000000
36218.000000, 61380.500000
34758.000000, 61628.750000
33298.000000, 61877.000000
33416.000000, 62525.000000
33298.000000, 61877.000000
33180.000000, 61229.000000
33180.000000, 61229.000000
33298.000000, 61877.000000
33416.000000, 62525.000000
33298.000000, 61877.000000
34758.000000, 61628.750000
36218.000000, 61380.500000
34758.000000, 61628.750000
33516.500000, 59853.375000
32275.000000, 58078.000000
33516.500000, 59853.375000
33626.875000, 63166.812500
33737.250000, 66480.250000
36852.000000, 64281.000000
36883.500000, 65702.500000
36915.000000, 67124.000000
36915.000000, 67124.000000
36883.500000, 65702.500000
36852.000000, 64281.000000
36883.500000, 65702.500000
33737.250000, 66480.250000
30591.000000, 67258.000000
30591.000000, 67258.000000
33737.250000, 66480.250000
36883.500000, 65702.500000
33737.250000, 66480.250000
33626.875000, 63166.812500
33516.500000, 59853.375000
33626.875000, 63166.812500
38335.937500, 64249.906250
43045.000000, 65333.000000
38335.937500, 64249.906250
43949.843750, 59662.703125
49563.750000, 55075.500000
48402.000000, 50963.000000
47785.500000, 49847.000000
47169.000000, 48731.000000
47169.000000, 48731.000000
47785.500000, 49847.000000
48402.000000, 50963.000000
47785.500000, 49847.000000
49563.750000, 55075.500000
51342.000000, 60304.000000
51342.000000, 60304.000000
49563.750000, 55075.500000
47785.500000, 49847.000000
49563.750000, 55075.500000
43949.843750, 59662.703125
38335.937500, 64249.906250
43949.843750, 59662.703125
46396.718750, 38682.304688
48843.597656, 17701.910156
